"Data","Start time","Giorno della settimana","Mese","Meteo previsto","Meteo effettivo","Transato previsto","Transato pianificato","Transato effettivo","Produttività target","Produttività effettiva","Teste Suggerite","Teste Pianificate","Teste Effettive"
"17/05/2021","16:00","Monday","May","","02d","","","","","","","",""
"17/05/2021","15:30","Monday","May","","02d","","","","","","","",""
"17/05/2021","15:00","Monday","May","","02d","","","","","","","","1"
"17/05/2021","14:30","Monday","May","","02d","","","","","","","","1"
"17/05/2021","14:00","Monday","May","","02d","","","","","","","","1"
"17/05/2021","13:30","Monday","May","","03d","","","","","","","","1"
"17/05/2021","13:00","Monday","May","","03d","","","","","","","","1"
"17/05/2021","12:30","Monday","May","","03d","","","","","","","","1"
"17/05/2021","12:00","Monday","May","","03d","","","9.9","","9","","","1"
"17/05/2021","11:30","Monday","May","","02d","","","29.55","","29","","","1"
"17/05/2021","11:00","Monday","May","","02d","","","75.5","","","","",""
"17/05/2021","10:30","Monday","May","","01d","","","25.8","","","","",""
"17/05/2021","10:00","Monday","May","","01d","","","","","","","",""
"17/05/2021","09:30","Monday","May","","01d","","","","","","","",""
"17/05/2021","09:00","Monday","May","","01d","","","","","","","",""
"16/05/2021","23:30","Sunday","May","","10n","","","","","","","",""
"16/05/2021","23:00","Sunday","May","","10n","","","","","","","","1"
"16/05/2021","22:30","Sunday","May","","10n","","","","","","","","1"
"16/05/2021","22:00","Sunday","May","","10n","","","","","","","","1"
"16/05/2021","21:30","Sunday","May","","10n","","","","","","","","1"
"16/05/2021","21:00","Sunday","May","","10n","","","","","","","","1"
"16/05/2021","20:30","Sunday","May","","10n","","","","","","","","1"
"16/05/2021","20:00","Sunday","May","","10n","","","112","","112","","","1"
"16/05/2021","19:30","Sunday","May","","10n","","","","","","","","1"
"16/05/2021","19:00","Sunday","May","","10n","","","25.55","","25","","","1"
"16/05/2021","18:30","Sunday","May","","04d","","","211","","211","","","1"
"16/05/2021","18:00","Sunday","May","","04d","","","157.9","","157","","","1"
"16/05/2021","17:30","Sunday","May","","04d","","","102.95","","102","","","1"
"16/05/2021","17:00","Sunday","May","","04d","","","85.4","","85","","","1"
"16/05/2021","16:30","Sunday","May","","04d","","","","","","","","1"
"16/05/2021","16:00","Sunday","May","","04d","","","","","","","","1"
"16/05/2021","15:30","Sunday","May","","10d","","","","","","","","1"
"16/05/2021","15:00","Sunday","May","","10d","","","","","","","","1"
"16/05/2021","14:30","Sunday","May","","10d","","","","","","","","1"
"16/05/2021","14:00","Sunday","May","","10d","","","","","","","","1"
"16/05/2021","13:30","Sunday","May","","10d","","","","","","","","1"
"16/05/2021","13:00","Sunday","May","","10d","","","","","","","","1"
"16/05/2021","12:30","Sunday","May","","04d","","","","","","","","1"
"16/05/2021","12:00","Sunday","May","","04d","","","37.4","","37","","","1"
"16/05/2021","11:30","Sunday","May","","04d","","","","","","","","1"
"16/05/2021","11:00","Sunday","May","","04d","","","59.2","","59","","","1"
"16/05/2021","10:30","Sunday","May","","04d","","","21.3","","","","",""
"16/05/2021","10:00","Sunday","May","","04d","","","117.6","","","","",""
"16/05/2021","09:30","Sunday","May","","04d","","","","","","","",""
"16/05/2021","09:00","Sunday","May","","04d","","","","","","","",""
"15/05/2021","23:30","Saturday","May","","10n","","","","","","","",""
"15/05/2021","23:00","Saturday","May","","10n","","","","","","","","1"
"15/05/2021","22:30","Saturday","May","","04n","","","","","","","","1"
"15/05/2021","22:00","Saturday","May","","04n","","","","","","","","1"
"15/05/2021","21:30","Saturday","May","","04n","","","","","","","","1"
"15/05/2021","21:00","Saturday","May","","04n","","","","","","","","1"
"15/05/2021","20:30","Saturday","May","","10n","","","","","","","","1"
"15/05/2021","20:00","Saturday","May","","10n","","","","","","","","1"
"15/05/2021","19:30","Saturday","May","","04n","","","54.4","","54","","","1"
"15/05/2021","19:00","Saturday","May","","04n","","","81","","81","","","1"
"15/05/2021","18:30","Saturday","May","","04d","","","9.9","","9","","","1"
"15/05/2021","18:00","Saturday","May","","04d","","","38.2","","38","","","1"
"15/05/2021","17:30","Saturday","May","","04d","","","59.7","","59","","","1"
"15/05/2021","17:00","Saturday","May","","04d","","","95.45","","95","","","1"
"15/05/2021","16:30","Saturday","May","","04d","","","","","","","","1"
"15/05/2021","16:00","Saturday","May","","04d","","","","","","","","1"
"15/05/2021","15:30","Saturday","May","","04d","","","","","","","","1"
"15/05/2021","15:00","Saturday","May","","04d","","","","","","","","2"
"15/05/2021","14:30","Saturday","May","","04d","","","","","","","","2"
"15/05/2021","14:00","Saturday","May","","04d","","","","","","","","2"
"15/05/2021","13:30","Saturday","May","","03d","","","","","","","","2"
"15/05/2021","13:00","Saturday","May","","03d","","","","","","","","2"
"15/05/2021","12:30","Saturday","May","","02d","","","","","","","","2"
"15/05/2021","12:00","Saturday","May","","02d","","","31.3","","15","","","2"
"15/05/2021","11:30","Saturday","May","","02d","","","","","","","","1"
"15/05/2021","11:00","Saturday","May","","02d","","","47.8","","","","",""
"15/05/2021","10:30","Saturday","May","","02d","","","","","","","",""
"15/05/2021","10:00","Saturday","May","","02d","","","11.3","","","","",""
"15/05/2021","09:30","Saturday","May","","01d","","","","","","","",""
"15/05/2021","09:00","Saturday","May","","01d","","","","","","","",""
"14/05/2021","23:30","Friday","May","","01n","","","","","","","",""
"14/05/2021","23:00","Friday","May","","01n","","","","","","","","1"
"14/05/2021","22:30","Friday","May","","50n","","","","","","","","1"
"14/05/2021","22:00","Friday","May","","50n","","","","","","","","1"
"14/05/2021","21:30","Friday","May","","02n","","","","","","","","1"
"14/05/2021","21:00","Friday","May","","02n","","","","","","","","1"
"14/05/2021","20:30","Friday","May","","04n","","","","","","","","1"
"14/05/2021","20:00","Friday","May","","04n","","","","","","","","1"
"14/05/2021","19:30","Friday","May","","10n","","","","","","","","1"
"14/05/2021","19:00","Friday","May","","10n","","","41.65","","41","","","1"
"14/05/2021","18:30","Friday","May","","04d","","","282.25","","282","","","1"
"14/05/2021","18:00","Friday","May","","04d","","","111.05","","111","","","1"
"14/05/2021","17:30","Friday","May","","04d","","","40.5","","40","","","1"
"14/05/2021","17:00","Friday","May","","04d","","","22.8","","22","","","1"
"14/05/2021","16:30","Friday","May","","04d","","","","","","","","1"
"14/05/2021","16:00","Friday","May","","04d","","","","","","","","1"
"14/05/2021","15:30","Friday","May","","10d","","","","","","","","1"
"14/05/2021","15:00","Friday","May","","10d","","","","","","","","1"
"14/05/2021","14:30","Friday","May","","10d","","","","","","","","1"
"14/05/2021","14:00","Friday","May","","10d","","","","","","","","1"
"14/05/2021","13:30","Friday","May","","10d","","","","","","","","1"
"14/05/2021","13:00","Friday","May","","10d","","","","","","","","1"
"14/05/2021","12:30","Friday","May","","03d","","","12.5","","12","","","1"
"14/05/2021","12:00","Friday","May","","03d","","","10.8","","10","","","1"
"14/05/2021","11:30","Friday","May","","03d","","","","","","","","1"
"14/05/2021","11:00","Friday","May","","03d","","","19.2","","","","",""
"14/05/2021","10:30","Friday","May","","04d","","","125.5","","","","",""
"14/05/2021","10:00","Friday","May","","04d","","","","","","","",""
"14/05/2021","09:30","Friday","May","","03d","","","","","","","",""
"14/05/2021","09:00","Friday","May","","03d","","","","","","","",""
"13/05/2021","23:30","Thursday","May","","02n","","","","","","","",""
"13/05/2021","23:00","Thursday","May","","02n","","","","","","","","1"
"13/05/2021","22:30","Thursday","May","","10n","","","","","","","","1"
"13/05/2021","22:00","Thursday","May","","10n","","","","","","","","1"
"13/05/2021","21:30","Thursday","May","","09n","","","","","","","","1"
"13/05/2021","21:00","Thursday","May","","09n","","","","","","","","1"
"13/05/2021","20:30","Thursday","May","","03n","","","","","","","","1"
"13/05/2021","20:00","Thursday","May","","03n","","","","","","","","1"
"13/05/2021","19:30","Thursday","May","","01n","","","11.4","","11","","","1"
"13/05/2021","19:00","Thursday","May","","01n","","","56","","56","","","1"
"13/05/2021","18:30","Thursday","May","","01d","","","41.7","","41","","","1"
"13/05/2021","18:00","Thursday","May","","01d","","","33.9","","33","","","1"
"13/05/2021","17:30","Thursday","May","","03d","","","34.3","","34","","","1"
"13/05/2021","17:00","Thursday","May","","03d","","","24.8","","24","","","1"
"13/05/2021","16:30","Thursday","May","","03d","","","","","","","","1"
"13/05/2021","16:00","Thursday","May","","03d","","","","","","","","1"
"13/05/2021","15:30","Thursday","May","","03d","","","","","","","","1"
"13/05/2021","15:00","Thursday","May","","03d","","","","","","","","1"
"13/05/2021","14:30","Thursday","May","","02d","","","","","","","","1"
"13/05/2021","14:00","Thursday","May","","02d","","","","","","","","1"
"13/05/2021","13:30","Thursday","May","","02d","","","","","","","","1"
"13/05/2021","13:00","Thursday","May","","02d","","","","","","","","1"
"13/05/2021","12:30","Thursday","May","","02d","","","","","","","","1"
"13/05/2021","12:00","Thursday","May","","02d","","","13.4","","13","","","1"
"13/05/2021","11:30","Thursday","May","","02d","","","34.6","","34","","","1"
"13/05/2021","11:00","Thursday","May","","02d","","","14.8","","","","",""
"13/05/2021","10:30","Thursday","May","","02d","","","","","","","",""
"13/05/2021","10:00","Thursday","May","","02d","","","","","","","",""
"13/05/2021","09:30","Thursday","May","","02d","","","","","","","",""
"13/05/2021","09:00","Thursday","May","","02d","","","","","","","",""
"12/05/2021","23:30","Wednesday","May","","04n","","","","","","","",""
"12/05/2021","23:00","Wednesday","May","","04n","","","","","","","","1"
"12/05/2021","22:30","Wednesday","May","","04n","","","","","","","","1"
"12/05/2021","22:00","Wednesday","May","","04n","","","","","","","","1"
"12/05/2021","21:30","Wednesday","May","","02n","","","","","","","","1"
"12/05/2021","21:00","Wednesday","May","","02n","","","","","","","","1"
"12/05/2021","20:30","Wednesday","May","","02n","","","","","","","","1"
"12/05/2021","20:00","Wednesday","May","","02n","","","","","","","","1"
"12/05/2021","19:30","Wednesday","May","","03n","","","52.6","","52","","","1"
"12/05/2021","19:00","Wednesday","May","","03n","","","87.7","","87","","","1"
"12/05/2021","18:30","Wednesday","May","","02d","","","36.3","","36","","","1"
"12/05/2021","18:00","Wednesday","May","","02d","","","10","","10","","","1"
"12/05/2021","17:30","Wednesday","May","","03d","","","48.9","","48","","","1"
"12/05/2021","17:00","Wednesday","May","","03d","","","54.1","","54","","","1"
"12/05/2021","16:30","Wednesday","May","","02d","","","","","","","","1"
"12/05/2021","16:00","Wednesday","May","","02d","","","","","","","","1"
"12/05/2021","15:30","Wednesday","May","","02d","","","","","","","","1"
"12/05/2021","15:00","Wednesday","May","","02d","","","","","","","","1"
"12/05/2021","14:30","Wednesday","May","","02d","","","","","","","","1"
"12/05/2021","14:00","Wednesday","May","","02d","","","","","","","","1"
"12/05/2021","13:30","Wednesday","May","","01d","","","","","","","","1"
"12/05/2021","13:00","Wednesday","May","","01d","","","","","","","","1"
"12/05/2021","12:30","Wednesday","May","","01d","","","","","","","","1"
"12/05/2021","12:00","Wednesday","May","","01d","","","27.8","","27","","","1"
"12/05/2021","11:30","Wednesday","May","","02d","","","7.2","","7","","","1"
"12/05/2021","11:00","Wednesday","May","","02d","","","12.5","","","","",""
"12/05/2021","10:30","Wednesday","May","","02d","","","10.4","","","","",""
"12/05/2021","10:00","Wednesday","May","","02d","","","","","","","",""
"12/05/2021","09:30","Wednesday","May","","02d","","","","","","","",""
"12/05/2021","09:00","Wednesday","May","","02d","","","","","","","",""
"11/05/2021","23:30","Tuesday","May","","04n","","","","","","","",""
"11/05/2021","23:00","Tuesday","May","","04n","","","","","","","","1"
"11/05/2021","22:30","Tuesday","May","","10n","","","","","","","","1"
"11/05/2021","22:00","Tuesday","May","","10n","","","","","","","","1"
"11/05/2021","21:30","Tuesday","May","","10n","","","","","","","","1"
"11/05/2021","21:00","Tuesday","May","","10n","","","","","","","","1"
"11/05/2021","20:30","Tuesday","May","","03n","","","","","","","","1"
"11/05/2021","20:00","Tuesday","May","","03n","","","17.2","","17","","","1"
"11/05/2021","19:30","Tuesday","May","","04n","","","30.3","","30","","","1"
"11/05/2021","19:00","Tuesday","May","","04n","","","12.4","","12","","","1"
"11/05/2021","18:30","Tuesday","May","","10d","","","210","","210","","","1"
"11/05/2021","18:00","Tuesday","May","","10d","","","","","","","","1"
"11/05/2021","17:30","Tuesday","May","","10d","","","29","","29","","","1"
"11/05/2021","17:00","Tuesday","May","","10d","","","37.8","","37","","","1"
"11/05/2021","16:30","Tuesday","May","","10d","","","","","","","","1"
"11/05/2021","16:00","Tuesday","May","","10d","","","","","","","","1"
"11/05/2021","15:30","Tuesday","May","","10d","","","","","","","","1"
"11/05/2021","15:00","Tuesday","May","","10d","","","","","","","","1"
"11/05/2021","14:30","Tuesday","May","","50d","","","","","","","","1"
"11/05/2021","14:00","Tuesday","May","","50d","","","","","","","","1"
"11/05/2021","13:30","Tuesday","May","","10d","","","","","","","","1"
"11/05/2021","13:00","Tuesday","May","","10d","","","","","","","","1"
"11/05/2021","12:30","Tuesday","May","","10d","","","","","","","","1"
"11/05/2021","12:00","Tuesday","May","","10d","","","10.5","","10","","","1"
"11/05/2021","11:30","Tuesday","May","","10d","","","51.2","","51","","","1"
"11/05/2021","11:00","Tuesday","May","","10d","","","","","","","",""
"11/05/2021","10:30","Tuesday","May","","10d","","","32.8","","","","",""
"11/05/2021","10:00","Tuesday","May","","10d","","","","","","","",""
"11/05/2021","09:30","Tuesday","May","","10d","","","","","","","",""
"11/05/2021","09:00","Tuesday","May","","10d","","","","","","","",""
"10/05/2021","23:30","Monday","May","","04n","","","","","","","",""
"10/05/2021","23:00","Monday","May","","04n","","","","","","","","1"
"10/05/2021","22:30","Monday","May","","04n","","","","","","","","1"
"10/05/2021","22:00","Monday","May","","04n","","","","","","","","1"
"10/05/2021","21:30","Monday","May","","04n","","","","","","","","1"
"10/05/2021","21:00","Monday","May","","04n","","","","","","","","1"
"10/05/2021","20:30","Monday","May","","04n","","","","","","","","1"
"10/05/2021","20:00","Monday","May","","04n","","","33.2","","33","","","1"
"10/05/2021","19:30","Monday","May","","10n","","","22.8","","22","","","1"
"10/05/2021","19:00","Monday","May","","10n","","","12.3","","12","","","1"
"10/05/2021","18:30","Monday","May","","04d","","","46.85","","46","","","1"
"10/05/2021","18:00","Monday","May","","04d","","","23.8","","23","","","1"
"10/05/2021","17:30","Monday","May","","04d","","","7.9","","7","","","1"
"10/05/2021","17:00","Monday","May","","04d","","","","","","","","1"
"10/05/2021","16:30","Monday","May","","04d","","","","","","","","1"
"10/05/2021","16:00","Monday","May","","04d","","","","","","","","1"
"10/05/2021","15:30","Monday","May","","04d","","","","","","","","1"
"10/05/2021","15:00","Monday","May","","04d","","","","","","","","1"
"10/05/2021","14:30","Monday","May","","03d","","","","","","","","1"
"10/05/2021","14:00","Monday","May","","03d","","","","","","","","1"
"10/05/2021","13:30","Monday","May","","03d","","","","","","","","1"
"10/05/2021","13:00","Monday","May","","03d","","","","","","","","1"
"10/05/2021","12:30","Monday","May","","04d","","","","","","","","1"
"10/05/2021","12:00","Monday","May","","04d","","","28.5","","28","","","1"
"10/05/2021","11:30","Monday","May","","04d","","","46.3","","46","","","1"
"10/05/2021","11:00","Monday","May","","04d","","","40.1","","","","",""
"10/05/2021","10:30","Monday","May","","04d","","","30.8","","","","",""
"10/05/2021","10:00","Monday","May","","04d","","","","","","","",""
"10/05/2021","09:30","Monday","May","","03d","","","","","","","",""
"10/05/2021","09:00","Monday","May","","03d","","","","","","","",""
"09/05/2021","23:30","Sunday","May","","04n","","","","","","","","1"
"09/05/2021","23:00","Sunday","May","","04n","","","","","","","","1"
"09/05/2021","22:30","Sunday","May","","04n","","","","","","","","1"
"09/05/2021","22:00","Sunday","May","","04n","","","","","","","","1"
"09/05/2021","21:30","Sunday","May","","03n","","","","","","","","1"
"09/05/2021","21:00","Sunday","May","","03n","","","","","","","","1"
"09/05/2021","20:30","Sunday","May","","04n","","","","","","","","1"
"09/05/2021","20:00","Sunday","May","","04n","","","28.9","","28","","","1"
"09/05/2021","19:30","Sunday","May","","04n","","","46.5","","46","","","1"
"09/05/2021","19:00","Sunday","May","","04n","","","10.9","","10","","","1"
"09/05/2021","18:30","Sunday","May","","04d","","","21.3","","21","","","1"
"09/05/2021","18:00","Sunday","May","","04d","","","169.7","","169","","","1"
"09/05/2021","17:30","Sunday","May","","04d","","","62","","62","","","1"
"09/05/2021","17:00","Sunday","May","","04d","","","","","","","","1"
"09/05/2021","16:30","Sunday","May","","04d","","","","","","","","1"
"09/05/2021","16:00","Sunday","May","","04d","","","","","","","","1"
"09/05/2021","15:30","Sunday","May","","04d","","","","","","","","1"
"09/05/2021","15:00","Sunday","May","","04d","","","","","","","","1"
"09/05/2021","14:30","Sunday","May","","04d","","","","","","","","1"
"09/05/2021","14:00","Sunday","May","","04d","","","","","","","","1"
"09/05/2021","13:30","Sunday","May","","03d","","","","","","","","1"
"09/05/2021","13:00","Sunday","May","","03d","","","","","","","","1"
"09/05/2021","12:30","Sunday","May","","03d","","","","","","","","1"
"09/05/2021","12:00","Sunday","May","","03d","","","21.7","","21","","","1"
"09/05/2021","11:30","Sunday","May","","03d","","","17.7","","17","","","1"
"09/05/2021","11:00","Sunday","May","","03d","","","70","","","","",""
"09/05/2021","10:30","Sunday","May","","02d","","","15.4","","","","",""
"09/05/2021","10:00","Sunday","May","","02d","","","","","","","",""
"09/05/2021","09:30","Sunday","May","","01d","","","","","","","",""
"09/05/2021","09:00","Sunday","May","","01d","","","","","","","",""
"08/05/2021","23:30","Saturday","May","","01n","","","","","","","",""
"08/05/2021","23:00","Saturday","May","","01n","","","","","","","",""
"08/05/2021","22:30","Saturday","May","","01n","","","","","","","",""
"08/05/2021","22:00","Saturday","May","","01n","","","","","","","","1"
"08/05/2021","21:30","Saturday","May","","01n","","","","","","","","1"
"08/05/2021","21:00","Saturday","May","","01n","","","","","","","","1"
"08/05/2021","20:30","Saturday","May","","01n","","","","","","","","1"
"08/05/2021","20:00","Saturday","May","","01n","","","","","","","","1"
"08/05/2021","19:30","Saturday","May","","01n","","","29.8","","29","","","1"
"08/05/2021","19:00","Saturday","May","","01n","","","96.6","","96","","","1"
"08/05/2021","18:30","Saturday","May","","01d","","","43.1","","43","","","1"
"08/05/2021","18:00","Saturday","May","","01d","","","74.55","","74","","","1"
"08/05/2021","17:30","Saturday","May","","01d","","","","","","","","1"
"08/05/2021","17:00","Saturday","May","","01d","","","22.7","","22","","","1"
"08/05/2021","16:30","Saturday","May","","01d","","","","","","","","1"
"08/05/2021","16:00","Saturday","May","","01d","","","","","","","","1"
"08/05/2021","15:30","Saturday","May","","04d","","","","","","","","1"
"08/05/2021","15:00","Saturday","May","","04d","","","","","","","","1"
"08/05/2021","14:30","Saturday","May","","01d","","","","","","","","1"
"08/05/2021","14:00","Saturday","May","","01d","","","","","","","","1"
"08/05/2021","13:30","Saturday","May","","02d","","","","","","","","1"
"08/05/2021","13:00","Saturday","May","","02d","","","","","","","","1"
"08/05/2021","12:30","Saturday","May","","01d","","","","","","","","1"
"08/05/2021","12:00","Saturday","May","","01d","","","28.2","","28","","","1"
"08/05/2021","11:30","Saturday","May","","01d","","","","","","","","1"
"08/05/2021","11:00","Saturday","May","","01d","","","18.4","","","","",""
"08/05/2021","10:30","Saturday","May","","01d","","","68.5","","","","",""
"08/05/2021","10:00","Saturday","May","","01d","","","12.4","","","","",""
"08/05/2021","09:30","Saturday","May","","04d","","","","","","","",""
"08/05/2021","09:00","Saturday","May","","04d","","","","","","","",""
"07/05/2021","23:30","Friday","May","","01n","","","","","","","",""
"07/05/2021","23:00","Friday","May","","01n","","","","","","","",""
"07/05/2021","22:30","Friday","May","","01n","","","","","","","",""
"07/05/2021","22:00","Friday","May","","01n","","","","","","","",""
"07/05/2021","21:30","Friday","May","","01n","","","","","","","","1"
"07/05/2021","21:00","Friday","May","","01n","","","","","","","","1"
"07/05/2021","20:30","Friday","May","","01n","","","","","","","","1"
"07/05/2021","20:00","Friday","May","","01n","","","","","","","","1"
"07/05/2021","19:30","Friday","May","","01n","","","","","","","","1"
"07/05/2021","19:00","Friday","May","","01n","","","12.9","","12","","","1"
"07/05/2021","18:30","Friday","May","","01d","","","63.9","","63","","","1"
"07/05/2021","18:00","Friday","May","","01d","","","65","","65","","","1"
"07/05/2021","17:30","Friday","May","","02d","","","31.9","","31","","","1"
"07/05/2021","17:00","Friday","May","","02d","","","11","","11","","","1"
"07/05/2021","16:30","Friday","May","","03d","","","","","","","","1"
"07/05/2021","16:00","Friday","May","","03d","","","","","","","","1"
"07/05/2021","15:30","Friday","May","","02d","","","","","","","","1"
"07/05/2021","15:00","Friday","May","","02d","","","","","","","","1"
"07/05/2021","14:30","Friday","May","","01d","","","","","","","","1"
"07/05/2021","14:00","Friday","May","","01d","","","","","","","","1"
"07/05/2021","13:30","Friday","May","","01d","","","","","","","","1"
"07/05/2021","13:00","Friday","May","","01d","","","","","","","","1"
"07/05/2021","12:30","Friday","May","","02d","","","","","","","","1"
"07/05/2021","12:00","Friday","May","","02d","","","","","","","","1"
"07/05/2021","11:30","Friday","May","","02d","","","","","","","","1"
"07/05/2021","11:00","Friday","May","","02d","","","","","","","",""
"07/05/2021","10:30","Friday","May","","03d","","","","","","","",""
"07/05/2021","10:00","Friday","May","","03d","","","","","","","",""
"07/05/2021","09:30","Friday","May","","02d","","","","","","","",""
"07/05/2021","09:00","Friday","May","","02d","","","","","","","",""
"06/05/2021","23:30","Thursday","May","","04n","","","","","","","","1"
"06/05/2021","23:00","Thursday","May","","04n","","","","","","","","2"
"06/05/2021","22:30","Thursday","May","","01n","","","","","","","","2"
"06/05/2021","22:00","Thursday","May","","01n","","","","","","","","2"
"06/05/2021","21:30","Thursday","May","","01n","","","","","","","","2"
"06/05/2021","21:00","Thursday","May","","01n","","","","","","","","2"
"06/05/2021","20:30","Thursday","May","","02n","","","","","","","","2"
"06/05/2021","20:00","Thursday","May","","02n","","","10.5","","5","","","2"
"06/05/2021","19:30","Thursday","May","","02n","","","71","","35","","","2"
"06/05/2021","19:00","Thursday","May","","02n","","","117.5","","58","","","2"
"06/05/2021","18:30","Thursday","May","","02d","","","53.75","","26","","","2"
"06/05/2021","18:00","Thursday","May","","02d","","","52.9","","26","","","2"
"06/05/2021","17:30","Thursday","May","","03d","","","111","","55","","","2"
"06/05/2021","17:00","Thursday","May","","03d","","","","","","","","2"
"06/05/2021","16:30","Thursday","May","","03d","","","","","","","","2"
"06/05/2021","16:00","Thursday","May","","03d","","","","","","","","2"
"06/05/2021","15:30","Thursday","May","","03d","","","","","","","","2"
"06/05/2021","15:00","Thursday","May","","03d","","","","","","","","2"
"06/05/2021","14:30","Thursday","May","","03d","","","","","","","","2"
"06/05/2021","14:00","Thursday","May","","03d","","","","","","","","2"
"06/05/2021","13:30","Thursday","May","","03d","","","","","","","","2"
"06/05/2021","13:00","Thursday","May","","03d","","","","","","","","2"
"06/05/2021","12:30","Thursday","May","","03d","","","","","","","","1"
"06/05/2021","12:00","Thursday","May","","03d","","","","","","","","1"
"06/05/2021","11:30","Thursday","May","","03d","","","","","","","","1"
"06/05/2021","11:00","Thursday","May","","03d","","","51.2","","","","",""
"06/05/2021","10:30","Thursday","May","","03d","","","33.7","","","","",""
"06/05/2021","10:00","Thursday","May","","03d","","","","","","","",""
"06/05/2021","09:30","Thursday","May","","02d","","","","","","","",""
"06/05/2021","09:00","Thursday","May","","02d","","","","","","","",""
"05/05/2021","23:30","Wednesday","May","","01n","","","","","","","",""
"05/05/2021","23:00","Wednesday","May","","01n","","","","","","","","1"
"05/05/2021","22:30","Wednesday","May","","03n","","","","","","","","1"
"05/05/2021","22:00","Wednesday","May","","03n","","","","","","","","1"
"05/05/2021","21:30","Wednesday","May","","01n","","","","","","","","1"
"05/05/2021","21:00","Wednesday","May","","01n","","","","","","","","1"
"05/05/2021","20:30","Wednesday","May","","01n","","","","","","","","1"
"05/05/2021","20:00","Wednesday","May","","01n","","","27.2","","27","","","1"
"05/05/2021","19:30","Wednesday","May","","01n","","","69.4","","69","","","1"
"05/05/2021","19:00","Wednesday","May","","01n","","","44.3","","44","","","1"
"05/05/2021","18:30","Wednesday","May","","01d","","","93.1","","93","","","1"
"05/05/2021","18:00","Wednesday","May","","01d","","","27.8","","27","","","1"
"05/05/2021","17:30","Wednesday","May","","01d","","","29.8","","29","","","1"
"05/05/2021","17:00","Wednesday","May","","01d","","","43.4","","43","","","1"
"05/05/2021","16:30","Wednesday","May","","02d","","","","","","","","1"
"05/05/2021","16:00","Wednesday","May","","02d","","","","","","","","1"
"05/05/2021","15:30","Wednesday","May","","03d","","","","","","","","1"
"05/05/2021","15:00","Wednesday","May","","03d","","","","","","","","1"
"05/05/2021","14:30","Wednesday","May","","03d","","","","","","","","1"
"05/05/2021","14:00","Wednesday","May","","03d","","","","","","","","1"
"05/05/2021","13:30","Wednesday","May","","03d","","","","","","","","1"
"05/05/2021","13:00","Wednesday","May","","03d","","","","","","","","1"
"05/05/2021","12:30","Wednesday","May","","04d","","","","","","","","1"
"05/05/2021","12:00","Wednesday","May","","04d","","","","","","","","1"
"05/05/2021","11:30","Wednesday","May","","04d","","","14.8","","14","","","1"
"05/05/2021","11:00","Wednesday","May","","04d","","","48.7","","","","",""
"05/05/2021","10:30","Wednesday","May","","04d","","","23","","","","",""
"05/05/2021","10:00","Wednesday","May","","04d","","","56.8","","","","",""
"05/05/2021","09:30","Wednesday","May","","04d","","","","","","","",""
"05/05/2021","09:00","Wednesday","May","","04d","","","","","","","",""
"04/05/2021","23:30","Tuesday","May","","03n","","","","","","","",""
"04/05/2021","23:00","Tuesday","May","","03n","","","","","","","","1"
"04/05/2021","22:30","Tuesday","May","","02n","","","","","","","","1"
"04/05/2021","22:00","Tuesday","May","","02n","","","","","","","","1"
"04/05/2021","21:30","Tuesday","May","","01n","","","","","","","","1"
"04/05/2021","21:00","Tuesday","May","","01n","","","","","","","","1"
"04/05/2021","20:30","Tuesday","May","","01n","","","","","","","","1"
"04/05/2021","20:00","Tuesday","May","","01n","","","","","","","","1"
"04/05/2021","19:30","Tuesday","May","","01n","","","","","","","","1"
"04/05/2021","19:00","Tuesday","May","","01n","","","","","","","","1"
"04/05/2021","18:30","Tuesday","May","","01d","","","12.9","","12","","","1"
"04/05/2021","18:00","Tuesday","May","","01d","","","21.4","","21","","","1"
"04/05/2021","17:30","Tuesday","May","","01d","","","21.6","","21","","","1"
"04/05/2021","17:00","Tuesday","May","","01d","","","","","","","","1"
"04/05/2021","16:30","Tuesday","May","","04d","","","","","","","","1"
"04/05/2021","16:00","Tuesday","May","","04d","","","","","","","","1"
"04/05/2021","15:30","Tuesday","May","","02d","","","","","","","","1"
"04/05/2021","15:00","Tuesday","May","","02d","","","","","","","","1"
"04/05/2021","14:30","Tuesday","May","","02d","","","","","","","","1"
"04/05/2021","14:00","Tuesday","May","","02d","","","","","","","","1"
"04/05/2021","13:30","Tuesday","May","","02d","","","","","","","","1"
"04/05/2021","13:00","Tuesday","May","","02d","","","","","","","","1"
"04/05/2021","12:30","Tuesday","May","","02d","","","","","","","","1"
"04/05/2021","12:00","Tuesday","May","","02d","","","16.64","","16","","","1"
"04/05/2021","11:30","Tuesday","May","","01d","","","","","","","","1"
"04/05/2021","11:00","Tuesday","May","","01d","","","","","","","",""
"04/05/2021","10:30","Tuesday","May","","01d","","","","","","","",""
"04/05/2021","10:00","Tuesday","May","","01d","","","13.02","","","","",""
"04/05/2021","09:30","Tuesday","May","","03d","","","","","","","",""
"04/05/2021","09:00","Tuesday","May","","03d","","","","","","","",""
"03/05/2021","23:30","Monday","May","","01n","","","","","","","",""
"03/05/2021","23:00","Monday","May","","01n","","","","","","","","1"
"03/05/2021","22:30","Monday","May","","01n","","","","","","","","1"
"03/05/2021","22:00","Monday","May","","01n","","","","","","","","1"
"03/05/2021","21:30","Monday","May","","01n","","","","","","","","1"
